88,223,223.0185023
,224,224.0202120
,226,226.0254103
,228,228.0310707
89,227,227.0277523
90,230,230.0331341
,232,232.0380558
91,231,231.0358842
92,233,233.0396355
,234,234.0409523
,235,235.0439301
,236,236.0455682
,238,238.0507884
93,236,236.046570
,237,237.0481736
94,238,238.0495601
,239,239.0521636
,240,240.0538138
,241,241.0568517
,242,242.0587428
,244,244.0642053
95,241,241.0568293
,243,243.0613813
96,243,243.0613893
,244,244.0627528
,245,245.0654915
,246,246.0672238
,247,247.0703541
,248,248.0723499
97,247,247.0703073
,249,249.0749877
98,249,249.0748539
,250,250.0764062
,251,251.0795886
,252,252.0816272
99,252,252.082980
100,257,257.0951061
101,258,258.0984315
,260,260.10365
102,259,259.10103
103,262,262.10961
104,267,267.12179
105,268,268.12567
106,271,271.13393
107,272,272.13826
108,270,270.13429
109,276,276.15159
110,281,281.16451
111,280,280.16514
112,285,285.17712
